time,atom0_x,atom0_y,atom0_z,atom0_vx,atom0_vy,atom0_vz,atom0_ax,atom0_ay,atom0_az,atom1_x,atom1_y,atom1_z,atom1_vx,atom1_vy,atom1_vz,atom1_ax,atom1_ay,atom1_az,pressure,PE,KE,temperature
3.83999e-13,3e-10,0,0,-1.54362e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,7.90306e-300,1.90895e-277
3.86999e-13,3e-10,0,0,-1.55568e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,8.02751e-300,1.93901e-277
3.89999e-13,3e-10,0,0,-1.56774e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,8.15196e-300,1.96907e-277
3.92999e-13,3e-10,0,0,-1.5798e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,8.27834e-300,1.9996e-277
3.95999e-13,3e-10,0,0,-1.59186e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,8.40472e-300,2.03013e-277
3.98999e-13,3e-10,0,0,-1.60392e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,8.53303e-300,2.06112e-277
4.01999e-13,3e-10,0,0,-1.61598e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,8.66134e-300,2.09211e-277
4.04999e-13,3e-10,0,0,-1.62804e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,8.79158e-300,2.12357e-277
4.07999e-13,3e-10,0,0,-1.6401e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,8.92182e-300,2.15503e-277
4.10999e-13,3e-10,0,0,-1.65216e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.05398e-300,2.18695e-277
4.13999e-13,3e-10,0,0,-1.66422e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.18615e-300,2.21888e-277
4.16999e-13,3e-10,0,0,-1.67628e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.32025e-300,2.25127e-277
4.19999e-13,3e-10,0,0,-1.68834e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.45435e-300,2.28366e-277
4.22999e-13,3e-10,0,0,-1.70039e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.59037e-300,2.31652e-277
4.25999e-13,3e-10,0,0,-1.71245e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.7264e-300,2.34937e-277
4.28999e-13,3e-10,0,0,-1.72451e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.86436e-300,2.3827e-277
4.31999e-13,3e-10,0,0,-1.73657e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00023e-299,2.41602e-277
4.34999e-13,3e-10,0,0,-1.74863e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01422e-299,2.44981e-277
4.37999e-13,3e-10,0,0,-1.76069e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02821e-299,2.4836e-277
4.40999e-13,3e-10,0,0,-1.77275e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04239e-299,2.51785e-277
4.43999e-13,3e-10,0,0,-1.78481e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05657e-299,2.55211e-277
4.46999e-13,3e-10,0,0,-1.79687e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.07095e-299,2.58683e-277
4.49999e-13,3e-10,0,0,-1.80893e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.08532e-299,2.62155e-277
4.52999e-13,3e-10,0,0,-1.82099e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.09989e-299,2.65673e-277
4.55999e-13,3e-10,0,0,-1.83305e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.11446e-299,2.69192e-277
4.58999e-13,3e-10,0,0,-1.84511e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.12922e-299,2.72757e-277
4.61999e-13,3e-10,0,0,-1.85717e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.14398e-299,2.76323e-277
4.64999e-13,3e-10,0,0,-1.86923e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.15893e-299,2.79935e-277
4.67999e-13,3e-10,0,0,-1.88129e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.17388e-299,2.83547e-277
4.70999e-13,3e-10,0,0,-1.89335e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.18903e-299,2.87205e-277
4.73999e-13,3e-10,0,0,-1.90541e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.20418e-299,2.90864e-277
4.76999e-13,3e-10,0,0,-1.91747e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.21951e-299,2.94569e-277
4.79999e-13,3e-10,0,0,-1.92953e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.23485e-299,2.98274e-277
4.82999e-13,3e-10,0,0,-1.94159e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.25039e-299,3.02026e-277
4.85999e-13,3e-10,0,0,-1.95365e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.26592e-299,3.05777e-277
4.88999e-13,3e-10,0,0,-1.9657e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.28164e-299,3.09576e-277
4.91999e-13,3e-10,0,0,-1.97776e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.29737e-299,3.13374e-277
4.94999e-13,3e-10,0,0,-1.98982e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.31329e-299,3.17219e-277
4.97999e-13,3e-10,0,0,-2.00188e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.3292e-299,3.21064e-277
5.00999e-13,3e-10,0,0,-2.01394e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.34532e-299,3.24955e-277
5.03999e-13,3e-10,0,0,-2.026e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.36143e-299,3.28847e-277
5.06999e-13,3e-10,0,0,-2.03806e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.37773e-299,3.32785e-277
5.09999e-13,3e-10,0,0,-2.05012e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.39403e-299,3.36723e-277
5.12999e-13,3e-10,0,0,-2.06218e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.41053e-299,3.40708e-277
5.15999e-13,3e-10,0,0,-2.07424e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.42703e-299,3.44693e-277
5.18999e-13,3e-10,0,0,-2.0863e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.44372e-299,3.48724e-277
5.21999e-13,3e-10,0,0,-2.09836e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.46041e-299,3.52755e-277
5.24999e-13,3e-10,0,0,-2.11042e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.47729e-299,3.56833e-277
5.27999e-13,3e-10,0,0,-2.12248e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.49417e-299,3.60911e-277
5.30999e-13,3e-10,0,0,-2.13454e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.51125e-299,3.65036e-277
5.33999e-13,3e-10,0,0,-2.1466e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.52832e-299,3.6916e-277
5.36999e-13,3e-10,0,0,-2.15866e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.54559e-299,3.73332e-277
5.39999e-13,3e-10,0,0,-2.17072e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.56286e-299,3.77503e-277
5.42999e-13,3e-10,0,0,-2.18278e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.58032e-299,3.81721e-277
5.45999e-13,3e-10,0,0,-2.19484e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.59778e-299,3.85938e-277
5.48999e-13,3e-10,0,0,-2.2069e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.61544e-299,3.90203e-277
5.51999e-13,3e-10,0,0,-2.21896e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.63309e-299,3.94467e-277
5.54999e-13,3e-10,0,0,-2.23101e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.65094e-299,3.98778e-277
5.57999e-13,3e-10,0,0,-2.24307e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.66879e-299,4.03089e-277
5.60999e-13,3e-10,0,0,-2.25513e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.68683e-299,4.07447e-277
5.63999e-13,3e-10,0,0,-2.26719e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.70487e-299,4.11804e-277
5.66999e-13,3e-10,0,0,-2.27925e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.7231e-299,4.16208e-277
5.69999e-13,3e-10,0,0,-2.29131e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.74134e-299,4.20613e-277
5.72999e-13,3e-10,0,0,-2.30337e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.75976e-299,4.25063e-277
5.75999e-13,3e-10,0,0,-2.31543e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.77819e-299,4.29514e-277
5.78999e-13,3e-10,0,0,-2.32749e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.79681e-299,4.34012e-277
5.81999e-13,3e-10,0,0,-2.33955e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.81543e-299,4.38509e-277
5.84999e-13,3e-10,0,0,-2.35161e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.83424e-299,4.43053e-277
5.87999e-13,3e-10,0,0,-2.36367e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.85305e-299,4.47597e-277
5.90999e-13,3e-10,0,0,-2.37573e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.87206e-299,4.52188e-277
5.93999e-13,3e-10,0,0,-2.38779e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.89106e-299,4.56778e-277
5.96999e-13,3e-10,0,0,-2.39985e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.91026e-299,4.61416e-277
5.99999e-13,3e-10,0,0,-2.41191e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.92946e-299,4.66053e-277
6.02998e-13,3e-10,0,0,-2.42397e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.94885e-299,4.70737e-277
6.05998e-13,3e-10,0,0,-2.43603e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.96824e-299,4.75421e-277
6.08998e-13,3e-10,0,0,-2.44809e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.98782e-299,4.80151e-277
6.11998e-13,3e-10,0,0,-2.46015e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.00741e-299,4.84881e-277
6.14998e-13,3e-10,0,0,-2.47221e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.02719e-299,4.89658e-277
6.17998e-13,3e-10,0,0,-2.48426e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.04696e-299,4.94435e-277
6.20998e-13,3e-10,0,0,-2.49632e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.06693e-299,4.99259e-277
6.23998e-13,3e-10,0,0,-2.50838e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.0869e-299,5.04083e-277
6.26998e-13,3e-10,0,0,-2.52044e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.10707e-299,5.08953e-277
6.29998e-13,3e-10,0,0,-2.5325e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.12723e-299,5.13823e-277
6.32998e-13,3e-10,0,0,-2.54456e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.14758e-299,5.1874e-277
6.35998e-13,3e-10,0,0,-2.55662e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.16794e-299,5.23657e-277
6.38998e-13,3e-10,0,0,-2.56868e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.18849e-299,5.2862e-277
6.41998e-13,3e-10,0,0,-2.58074e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.20904e-299,5.33584e-277
6.44998e-13,3e-10,0,0,-2.5928e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.22978e-299,5.38594e-277
6.47998e-13,3e-10,0,0,-2.60486e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.25052e-299,5.43604e-277
6.50998e-13,3e-10,0,0,-2.61692e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.27146e-299,5.48661e-277
6.53998e-13,3e-10,0,0,-2.62898e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.29239e-299,5.53717e-277
6.56998e-13,3e-10,0,0,-2.64104e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.31352e-299,5.58821e-277
6.59998e-13,3e-10,0,0,-2.6531e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.33465e-299,5.63924e-277
6.62998e-13,3e-10,0,0,-2.66516e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.35597e-299,5.69074e-277
6.65998e-13,3e-10,0,0,-2.67722e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.37729e-299,5.74224e-277
6.68998e-13,3e-10,0,0,-2.68928e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.3988e-299,5.7942e-277
6.71998e-13,3e-10,0,0,-2.70134e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.42031e-299,5.84617e-277
6.74998e-13,3e-10,0,0,-2.7134e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.44202e-299,5.8986e-277
6.77998e-13,3e-10,0,0,-2.72546e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.46373e-299,5.95103e-277
6.80998e-13,3e-10,0,0,-2.73752e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.48563e-299,6.00393e-277
6.83998e-13,3e-10,0,0,-2.74957e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.50752e-299,6.05682e-277
6.86998e-13,3e-10,0,0,-2.76163e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.52962e-299,6.11019e-277
6.89998e-13,3e-10,0,0,-2.77369e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.55171e-299,6.16355e-277
6.92998e-13,3e-10,0,0,-2.78575e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.57399e-299,6.21738e-277
6.95998e-13,3e-10,0,0,-2.79781e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.59628e-299,6.27121e-277
6.98998e-13,3e-10,0,0,-2.80987e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.61876e-299,6.3255e-277
7.01998e-13,3e-10,0,0,-2.82193e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.64124e-299,6.3798e-277
7.04998e-13,3e-10,0,0,-2.83399e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.66391e-299,6.43456e-277
7.07998e-13,3e-10,0,0,-2.84605e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.68658e-299,6.48932e-277
7.10998e-13,3e-10,0,0,-2.85811e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.70944e-299,6.54455e-277
7.13998e-13,3e-10,0,0,-2.87017e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.73231e-299,6.59977e-277
7.16998e-13,3e-10,0,0,-2.88223e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.75536e-299,6.65547e-277
7.19998e-13,3e-10,0,0,-2.89429e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.77842e-299,6.71116e-277
7.22998e-13,3e-10,0,0,-2.90635e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.80167e-299,6.76732e-277
7.25998e-13,3e-10,0,0,-2.91841e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.82492e-299,6.82348e-277
7.28998e-13,3e-10,0,0,-2.93047e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.84836e-299,6.88011e-277
7.31998e-13,3e-10,0,0,-2.94253e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.87181e-299,6.93673e-277
7.34998e-13,3e-10,0,0,-2.95459e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.89544e-299,6.99382e-277
7.37998e-13,3e-10,0,0,-2.96665e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.91908e-299,7.05091e-277
7.40998e-13,3e-10,0,0,-2.97871e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.94291e-299,7.10847e-277
7.43998e-13,3e-10,0,0,-2.99077e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,2.96674e-299,7.16603e-277
7.46998e-13,3e-10,0,0,-3.00283e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,2.99076e-299,7.22405e-277
7.49998e-13,3e-10,0,0,-3.01488e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,3.01478e-299,7.28208e-277
7.52998e-13,3e-10,0,0,-3.02694e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,3.03899e-299,7.34057e-277
7.55998e-13,3e-10,0,0,-3.039e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,3.06321e-299,7.39905e-277
7.58998e-13,3e-10,0,0,-3.05106e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,3.08762e-299,7.45801e-277
7.61998e-13,3e-10,0,0,-3.06312e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,3.11202e-299,7.51697e-277
7.64998e-13,3e-10,0,0,-3.07518e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,3.13662e-299,7.57639e-277
7.67998e-13,3e-10,0,0,-3.08724e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,3.16123e-299,7.63581e-277
7.70998e-13,3e-10,0,0,-3.0993e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,3.18602e-299,7.6957e-277
7.73998e-13,3e-10,0,0,-3.11136e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,3.21081e-299,7.75559e-277
7.76998e-13,3e-10,0,0,-3.12342e-137,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,3.2358e-299,7.81594e-277
